UNITID,Year,INSTNM,State,Total_Students,Known_Students,Unknown_Students,In_State_Students,Out_State_Students,Foreign_Students,US_Students,Avg_Cost,Median_HH_Income
237792,2020,Shepherd University,WV,523,523,0,349,173,1,522,17759,62744.63
449339,2020,American Public University System,WV,1805,1738,67,7,1730,1,1737,16569,64276.692131199976
475608,2020,Criswell College,TX,20,20,0,18,1,1,19,23142,64276.692131199976
151777,2020,Manchester University,IN,350,350,0,277,72,1,349,45489,60877.57
219240,2020,Sioux Falls Seminary,SD,16,16,0,9,6,1,15,37686.031269160027,64276.692131199976
154350,2020,Simpson College,IA,295,295,0,224,70,1,294,53845,60274.33
150941,2020,Huntington University,IN,253,253,0,161,91,1,252,38461,63046.08
213251,2020,Juniata College,PA,328,302,26,199,102,1,301,61807,62290.9
465812,2020,Independence University,UT,1892,1892,0,26,1865,1,1891,31805,64276.692131199976
198215,2020,Catawba College,NC,365,351,14,238,112,1,350,44235,60564.51
132879,2020,Johnson University Florida,FL,38,38,0,37,0,1,37,27611,59004.31
157757,2020,Spalding University,KY,138,121,17,101,19,1,120,38163,55916.29
157058,2020,Kentucky State University,KY,568,568,0,214,353,1,567,16885,51636.62
139861,2020,Georgia College & State University,GA,1363,1363,0,1348,14,1,1362,28707,68382.02
216764,2020,West Chester University of Pennsylvania,PA,2796,2795,1,2434,360,1,2794,26114,74655.83
460349,2020,Johnson & Wales University-Online,RI,43,43,0,3,39,1,42,25224,64276.692131199976
219790,2020,Bryan College-Dayton,TN,216,213,3,164,48,1,212,38061,56756.79
117672,2020,Southern California University of Health Sciences,CA,6,6,0,6,0,0,6,37686.031269160027,64276.692131199976
131803,2020,Strayer University-District of Columbia,DC,45,45,0,26,19,0,45,37686.031269160027,66472.61
183257,2020,Granite State College,NH,70,70,0,49,21,0,70,18834,59743.94
202514,2020,Defiance College,OH,217,217,0,106,111,0,217,46420,61079.24
214166,2020,Mount Aloysius College,PA,243,242,1,211,31,0,242,36886,45385.58
401223,2020,World Mission University,CA,22,18,4,13,5,0,18,22025,62541
442930,2020,University of Antelope Valley,CA,91,91,0,80,11,0,91,37686.031269160027,57306.38
225201,2020,Hallmark University,TX,195,195,0,186,9,0,195,37686.031269160027,55040.41
150455,2020,Earlham College,IN,147,129,18,35,94,0,129,61156,66410.88
422695,2020,Pacific College,CA,2,2,0,2,0,0,2,37686.031269160027,73126.5
480985,2020,Midwives College of Utah,UT,5,5,0,0,5,0,5,24516,64276.692131199976
430184,2020,Strayer University-Maryland,MD,123,123,0,109,14,0,123,28284,64276.692131199976
203465,2020,Kent State University at Stark,OH,528,527,1,526,1,0,527,12914,59479.84
408844,2020,Florida National University-Main Campus,FL,495,492,3,475,17,0,492,28378,51661.46
238263,2020,Madison Area Technical College,WI,1430,1425,5,1399,26,0,1425,14210,64533.76
113582,2020,Design Institute of San Diego,CA,2,2,0,2,0,0,2,42928,71383.01
213774,2020,Manor College,PA,142,141,1,136,5,0,141,25964,60787.72
175421,2020,Belhaven University,MS,278,275,3,133,142,0,275,35975,57705.44
442356,2020,Pennsylvania College of Health Sciences,PA,114,114,0,110,4,0,114,38003,63119.07
201061,2020,Art Academy of Cincinnati,OH,77,77,0,51,26,0,77,44864,69050.69
140234,2020,LaGrange College,GA,174,174,0,140,34,0,174,46034,61341.56
173957,2020,Mayo Clinic College of Medicine and Science,MN,36,36,0,25,11,0,36,37686.031269160027,62262.3
237899,2020,West Virginia State University,WV,282,282,0,225,57,0,282,19144,48790.55
111188,2020,California State University Maritime Academy,CA,186,186,0,167,19,0,186,28149,78248.99
134510,2020,Hobe Sound Bible College,FL,25,21,4,9,12,0,21,14488,50360.1
216047,2020,Saint Charles Borromeo Seminary-Overbrook,PA,5,5,0,3,2,0,5,41324,58077.31
132408,2020,The Baptist College of Florida,FL,28,28,0,21,7,0,28,19926,50305.97
180832,2020,Clarkson College,NE,39,39,0,30,9,0,39,24917,61065.74
204176,2020,Mount Carmel College of Nursing,OH,68,68,0,68,0,0,68,21615,68565.22
484631,2020,University of Phoenix-California,CA,3,3,0,3,0,0,3,18184,64276.692131199976
160630,2020,Southern University at New Orleans,LA,193,193,0,183,10,0,193,16762,43920.92
111966,2020,Charles R Drew University of Medicine and Science,CA,30,29,1,25,4,0,29,33171,55906.67
482635,2020,DeVry University-Texas,TX,7,7,0,7,0,0,7,33151,64276.692131199976
119605,2020,National University,CA,18,17,1,15,2,0,17,26208,64760.95
216667,2020,Washington & Jefferson College,PA,338,335,3,234,101,0,335,62814,61376.37
457226,2020,Horizon University,IN,6,6,0,6,0,0,6,37686.031269160027,64276.692131199976
140818,2020,Piedmont University,GA,249,249,0,203,46,0,249,40949,58219.12
224527,2020,East Texas Baptist University,TX,403,403,0,348,55,0,403,38749,56363.11
216852,2020,Widener University,PA,600,594,6,329,265,0,594,62831,69397.52
459851,2020,Herzing University-Brookfield,WI,77,77,0,75,2,0,77,29268,64276.692131199976
163532,2020,Ner Israel Rabbinical College,MD,49,47,2,30,17,0,47,23250,59120.36
217059,2020,York College of Pennsylvania,PA,847,846,1,495,351,0,846,32801,73378.65
159656,2020,Loyola University New Orleans,LA,767,753,14,342,411,0,753,54417,67759.61
449898,2020,South University-Tampa,FL,15,15,0,13,2,0,15,28397,64276.692131199976
213011,2020,Immaculata University,PA,239,239,0,153,86,0,239,44036,74355.43
217420,2020,Rhode Island College,RI,819,819,0,694,125,0,819,17761,61569.63
172033,2020,Sacred Heart Major Seminary,MI,2,1,1,1,0,0,1,36882,73787.59
152390,2020,Saint Mary's College,IN,392,389,3,136,253,0,389,58956,72879.94
106245,2020,University of Arkansas at Little Rock,AR,516,516,0,450,66,0,516,20416,51732.17
227331,2020,Our Lady of the Lake University,TX,295,293,2,287,6,0,293,40753,52505.04
224554,2020,Texas A & M University-Commerce,TX,779,774,5,757,17,0,774,22575,57562.14
457299,2020,Angeles College,CA,35,35,0,35,0,0,35,37686.031269160027,64276.692131199976
205124,2020,Rabbinical College Telshe,OH,15,15,0,5,10,0,15,20200,60972.72
449038,2020,Strayer University-Florida,FL,110,110,0,86,24,0,110,28284,64276.692131199976
123651,2020,Vanguard University of Southern California,CA,555,555,0,495,60,0,555,48086,75891.29
488031,2020,Abraham Lincoln University,CA,3,3,0,2,1,0,3,37686.031269160027,64276.692131199976
230056,2020,Broadview University-West Jordan,UT,45,45,0,42,3,0,45,27859,70004.7
217624,2020,Allen University,SC,173,173,0,111,62,0,173,24695,49460.71
203368,2020,John Carroll University,OH,631,631,0,419,212,0,631,57651,68368.11
489937,2020,Carolina University,NC,75,70,5,45,25,0,70,22830,64276.692131199976
139719,2020,Fort Valley State University,GA,1002,750,252,681,69,0,750,20264,53364.82
151810,2020,Martin University,IN,20,20,0,20,0,0,20,23393,51133.47
372073,2020,Fremont College,CA,60,60,0,59,1,0,60,37686.031269160027,62794.03
243823,2020,Parker University,TX,41,41,0,38,3,0,41,31420,69941.77
212832,2020,Gwynedd Mercy University,PA,197,197,0,163,34,0,197,47646,72929.99
173328,2020,Concordia University-Saint Paul,MN,396,395,1,333,62,0,395,32686,71270.22
247773,2020,Yeshiva Gedolah of Greater Detroit,MI,13,13,0,12,1,0,13,15067,63218.7
201548,2020,Capital University,OH,512,512,0,483,29,0,512,47719,64246.32
168786,2020,Aquinas College,MI,280,280,0,243,37,0,280,43921,64829.33
140340,2020,Herzing University-Atlanta,GA,64,64,0,62,2,0,64,29587,57868.59
156471,2020,Galen College of Nursing-Louisville,KY,269,269,0,221,48,0,269,37686.031269160027,54499.36
174154,2020,Herzing University-Minneapolis,MN,78,78,0,77,1,0,78,28018,71504.15
206835,2020,Oklahoma Wesleyan University,OK,168,166,2,82,84,0,166,40883,51169.37
210304,2020,Warner Pacific University,OR,65,62,3,54,8,0,62,32176,63798.34
203845,2020,Marietta College,OH,338,334,4,245,89,0,334,49601,58715.65
235167,2020,The Evergreen State College,WA,228,228,0,169,59,0,228,24371,63843.36
151786,2020,Marian University,IN,460,453,7,386,67,0,453,49112,65206.92
119775,2020,Newschool of Architecture and Design,CA,30,29,1,23,6,0,29,50284,67862.5
236577,2020,Seattle Pacific University,WA,655,649,6,423,226,0,649,60834,72206.46
180814,2020,Bellevue University,NE,139,62,77,26,36,0,62,22961,63424.91
131113,2020,Wilmington University,DE,625,619,6,222,397,0,619,18524,66924.87
482486,2020,DeVry University-Indiana,IN,4,4,0,4,0,0,4,24764,64276.692131199976
174020,2020,Metropolitan State University,MN,150,150,0,146,4,0,150,22819,69981.95
213783,2020,Mansfield University of Pennsylvania,PA,424,424,0,357,67,0,424,24278,51271.33
114813,2020,Fresno Pacific University,CA,195,192,3,180,12,0,192,43317,53503.12
219000,2020,Augustana University,SD,323,323,0,154,169,0,323,47710,60196.68
480198,2020,Warner Pacific University Professional and Graduate Studies,OR,18,17,1,15,2,0,17,21072,64276.692131199976
150172,2020,Calumet College of Saint Joseph,IN,141,140,1,99,41,0,140,26540,57573.54
157289,2020,University of Louisville,KY,2866,2855,11,2191,664,0,2855,28247,59042.66
441636,2020,American Institute of Alternative Medicine,OH,7,7,0,7,0,0,7,31136,58848.36
481058,2020,Grace Mission University,CA,2,2,0,2,0,0,2,18621,64276.692131199976
458955,2020,Strayer University-Mississippi,MS,37,37,0,33,4,0,37,37686.031269160027,64276.692131199976
119173,2020,Mount Saint Mary's University,CA,370,369,1,361,8,0,369,57689,59943.9
482431,2020,DeVry University-California,CA,43,43,0,41,2,0,43,35697,64276.692131199976
211981,2020,Delaware Valley University,PA,421,421,0,218,203,0,421,56828,74767.83
224004,2020,Concordia University Texas,TX,220,220,0,210,10,0,220,47251,72128.5
174437,2020,North Central University,MN,209,198,11,98,100,0,198,37644,65000.36
110097,2020,Biola University,CA,715,700,15,469,231,0,700,58012,75484.4
214883,2020,Peirce College,PA,13,13,0,8,5,0,13,18260,49493.53
475398,2020,Catholic Distance University,WV,5,5,0,0,5,0,5,37686.031269160027,64276.692131199976
438586,2020,American InterContinental University-Atlanta,GA,124,124,0,119,5,0,124,21048,58772.86
118541,2020,Marymount California University,CA,98,98,0,85,13,0,98,51791,73970.25
440828,2020,Oregon State University-Cascades Campus,OR,161,161,0,134,27,0,161,25945,60312.67
133979,2020,Florida Memorial University,FL,305,305,0,247,58,0,305,28157,48349.61
217305,2020,New England Institute of Technology,RI,381,378,3,162,216,0,378,45601,64106.73
447263,2020,AmeriTech College-Draper,UT,91,91,0,88,3,0,91,26144,62933.79
209287,2020,Multnomah University,OR,48,48,0,18,30,0,48,42743,65799
204200,2020,Mount Saint Joseph University,OH,266,266,0,187,79,0,266,39248,64120.45
207157,2020,Randall University,OK,36,31,5,18,13,0,31,27838,51563.32
451103,2020,Miami Regional University,FL,251,251,0,251,0,0,251,37686.031269160027,64276.692131199976
484710,2020,University of Phoenix-Nevada,NV,1,1,0,1,0,0,1,37686.031269160027,64276.692131199976
173452,2020,Martin Luther College,MN,185,185,0,24,161,0,185,27230,64939.16
204617,2020,Ohio Dominican University,OH,205,196,9,184,12,0,196,42524,65362.52
493512,2020,San Diego Global Knowledge University,CA,7,6,1,2,4,0,6,37686.031269160027,64276.692131199976
486965,2020,Hussian College-Los Angeles,CA,46,46,0,3,43,0,46,61271,64276.692131199976
224226,2020,Dallas Baptist University,TX,616,616,0,548,68,0,616,42855,71641.68
206349,2020,Ursuline College,OH,102,101,1,90,11,0,101,44600,60856.87
420042,2020,University of Phoenix-Hawaii,HI,1,1,0,1,0,0,1,18992,62086.89
155812,2020,University of Saint Mary,KS,196,196,0,67,129,0,196,42175,62613.14
201964,2020,Ohio Christian University,OH,140,137,3,110,27,0,137,32568,54881.86
226152,2020,Texas A & M International University,TX,1263,1249,14,1241,8,0,1249,13408,43910.56
135610,2020,Trinity International University-Florida,FL,1,1,0,1,0,0,1,37686.031269160027,72368.27
200013,2020,Rasmussen University-North Dakota,ND,45,45,0,31,14,0,45,23022,52350.64
443766,2020,Strayer University-Tennessee,TN,450,450,0,348,102,0,450,28284,64276.692131199976
433420,2020,California Aeronautical University,CA,44,44,0,44,0,0,44,42622,65732.08
230366,2020,Eagle Gate College-Murray,UT,35,35,0,34,1,0,35,22097,64280.58
202806,2020,Franklin University,OH,54,54,0,49,5,0,54,23956,59424.91
222877,2020,Arlington Baptist University,TX,54,54,0,46,8,0,54,25381,61756.37
216542,2020,University of Valley Forge,PA,100,100,0,51,49,0,100,36036,63922.06
235097,2020,Eastern Washington University,WA,1540,1525,15,1440,85,0,1525,20480,56952.77
120768,2020,Pacific Oaks College,CA,3,3,0,3,0,0,3,37686.031269160027,60596.02
474863,2020,Los Angeles Pacific University,CA,29,29,0,25,4,0,29,26995,64276.692131199976
439701,2020,The King's University,TX,19,19,0,13,6,0,19,22284,68510.99
199607,2020,Salem College,NC,121,120,1,108,12,0,120,44461,59058
171881,2020,Kuyper College,MI,24,22,2,21,1,0,22,33168,68721.86
169363,2020,Concordia University-Ann Arbor,MI,253,250,3,193,57,0,250,45348,70459.21
137564,2020,Southeastern University,FL,1267,1242,25,627,615,0,1242,39276,60101.07
215691,2020,Rosemont College,PA,112,112,0,92,20,0,112,35805,57790.62
378576,2020,Pacific College of Health and Science,CA,67,64,3,45,19,0,64,32037,64347.54
202763,2020,The University of Findlay,OH,611,609,2,480,129,0,609,47032,61890.4
204635,2020,Ohio Northern University,OH,579,576,3,473,103,0,576,49392,63536.16
458210,2020,West Coast University-Orange County,CA,16,12,4,12,0,0,12,41865,64276.692131199976
482468,2020,DeVry University-Georgia,GA,37,37,0,35,2,0,37,34215,64276.692131199976
214971,2020,Pennsylvania Academy of the Fine Arts,PA,19,18,1,8,10,0,18,62147,70798.99
181604,2020,College of Saint Mary,NE,95,94,1,66,28,0,94,31250,62625.82
177038,2020,Cleveland University-Kansas City,KS,4,4,0,2,2,0,4,37686.031269160027,61070.83
112394,2020,Cogswell University of Silicon Valley,CA,29,28,1,26,2,0,28,32382,90231.08
219718,2020,Bethel University,TN,476,471,5,399,72,0,471,30992,50031.89
456490,2020,Polytechnic University of Puerto Rico-Orlando,FL,13,13,0,13,0,0,13,22583,64276.692131199976
414878,2020,Trine University-Regional/Non-Traditional Campuses,IN,7,7,0,5,2,0,7,37686.031269160027,60275.33
198598,2020,Greensboro College,NC,133,133,0,93,40,0,133,30302,63893.94
180878,2020,Bryan College of Health Sciences,NE,63,62,1,59,3,0,62,30615,58151.07
203960,2020,Mercy College of Ohio,OH,54,54,0,40,14,0,54,22784,58075.98
157100,2020,Kentucky Christian University,KY,155,155,0,59,96,0,155,34496,53919.37
224323,2020,University of Dallas,TX,379,374,5,208,166,0,374,58050,75912.69
450571,2020,Rasmussen University-Wisconsin,WI,43,43,0,42,1,0,43,23497,64276.692131199976
160065,2020,University of Holy Cross,LA,62,52,10,51,1,0,52,23715,52742.13
210146,2020,Southern Oregon University,OR,574,532,42,314,218,0,532,17755,54749.32
240338,2020,Wisconsin Lutheran College,WI,281,281,0,186,95,0,281,43118,69126.34
444787,2020,Nightingale College,UT,118,110,8,16,94,0,110,37686.031269160027,60498.27
115773,2020,Humphreys University-Stockton and Modesto Campuses,CA,9,9,0,9,0,0,9,21249,54713.65
461032,2020,Carolina College of Biblical Studies,NC,5,5,0,5,0,0,5,21340,64276.692131199976
139579,2020,South University-Savannah,GA,14,14,0,13,1,0,14,30800,55764.27
461528,2020,Grace College of Divinity,NC,10,10,0,4,6,0,10,14977,64276.692131199976
456621,2020,Strayer University-West Virginia,WV,31,31,0,21,10,0,31,37686.031269160027,64276.692131199976
262086,2020,Brandman University,CA,101,101,0,42,59,0,101,32504,73437.32
443049,2020,Faith International University,WA,10,7,3,3,4,0,7,20830,60716.89
198756,2020,Johnson C Smith University,NC,237,237,0,103,134,0,237,33444,57295.75
137272,2020,St. John Vianney College Seminary,FL,11,11,0,9,2,0,11,40000,64276.692131199976
443784,2020,Strayer University-Pennsylvania,PA,153,153,0,135,18,0,153,28284,64276.692131199976
433004,2020,American University of Health Sciences,CA,8,8,0,8,0,0,8,35965,58092.74
447050,2020,United States University,CA,1,1,0,0,1,0,1,20187,63190.95
488448,2020,Seattle Film Institute,WA,10,10,0,9,1,0,10,46181,64276.692131199976
211468,2020,Cedar Crest College,PA,183,183,0,133,50,0,183,52279,66384.94
211431,2020,Carlow University,PA,211,209,2,191,18,0,209,44201,52873.76
490230,2020,Reformed University,GA,35,7,28,7,0,0,7,21060,64276.692131199976
205027,2020,Pontifical College Josephinum,OH,4,4,0,1,3,0,4,43542,56364.42
203474,2020,Kent State University at Trumbull,OH,281,281,0,279,2,0,281,13328,59479.84
163578,2020,Notre Dame of Maryland University,MD,71,71,0,58,13,0,71,52667,70799.46
488068,2020,Huntington University of Health Sciences,TN,4,4,0,0,4,0,4,27091,64276.692131199976
183062,2020,Keene State College,NH,737,737,0,348,389,0,737,28880,75913.18
198507,2020,Elizabeth City State University,NC,364,354,10,274,80,0,354,12754,47337.89
139153,2020,Beulah Heights University,GA,48,35,13,29,6,0,35,11650,63599.65
459994,2020,Strayer University-Global Region,DC,352,334,18,2,332,0,334,28284,64276.692131199976
386472,2020,Herzing University-Orlando,FL,77,77,0,74,3,0,77,30319,57868.59
438151,2020,Stevens-Henager College,UT,5,5,0,5,0,0,5,31726,60842.94
212984,2020,Holy Family University,PA,362,362,0,317,45,0,362,37020,61868.46
210401,2020,Willamette University,OR,324,322,2,103,219,0,322,66416,68135.42
141167,2020,Thomas University,GA,76,73,3,27,46,0,73,27354,45124.61
489779,2020,Purdue University Global,IN,1078,1069,9,93,976,0,1069,37686.031269160027,64276.692131199976
109785,2020,Azusa Pacific University,CA,624,584,40,483,101,0,584,56802,73950.46
170000,2020,Grace Christian University,MI,78,78,0,52,26,0,78,22919,62527.83
188058,2020,Northern New Mexico College,NM,98,98,0,96,2,0,98,13960,43101.41
176406,2020,Tougaloo College,MS,141,141,0,108,33,0,141,22784,44758.77
458919,2020,Strayer University-Georgia,GA,407,407,0,373,34,0,407,28284,64276.692131199976
204264,2020,Muskingum University,OH,351,350,1,287,63,0,350,41716,57566.05
181127,2020,Hastings College,NE,290,285,5,156,129,0,285,44893,58174.49
220552,2020,South College,TN,581,581,0,474,107,0,581,27758,48993.08
240392,2020,Herzing University-Madison,WI,181,181,0,44,137,0,181,29140,60281.46
